"clade","thrs","repeat","phylosig","stat","intercept","chromnum.1n","median.trans","rep.prop","chromnum.1n:median.trans","chromnum.1n:rep.prop","median.trans:rep.prop","chromnum.1n:median.trans:rep.prop","R2"
"Sauria",0.1,"ltr","FALSE","beta",2.07926570492281,NA,-1.66213039396822,-64.5208718141532,NA,NA,80.2299143071842,NA,0.0994577704747243
"Sauria",0.1,"dna","FALSE","p",4.70108122545741e-28,NA,NA,NA,NA,NA,NA,NA,0
"Sauria",0.1,"dna","FALSE","beta",0.761622068365072,NA,NA,NA,NA,NA,NA,NA,0
"Sauria",0.1,"rc","FALSE","p",4.34745805054592e-27,NA,NA,NA,NA,NA,NA,NA,0
"Sauria",0.1,"rc","FALSE","beta",0.767781292238522,NA,NA,NA,NA,NA,NA,NA,0
"Total",0.11,"total","TRUE","p",0.129522471470679,0.0350723846811975,0.0976264720443049,0.0400894582100721,0.0688225467263186,0.00529592566724357,0.0637773882631308,0.0142059814257819,0.330251055622151
"Total",0.11,"total","TRUE","beta",-3.31743671403474,0.149737601622462,4.40458459129729,11.318829172093,-0.16309869608024,-0.513809832168392,-12.3173760372927,0.561839088411347,0.330251055622151
"Total",0.11,"line","TRUE","p",0.0108717530332988,0.000677074858929649,0.00276622985230943,0.000127453814845536,0.0067557016208817,3.17396699055815e-06,NA,NA,0.337274618679112
"Total",0.11,"line","TRUE","beta",-1.95281524302289,0.0868007641626989,2.65832114178508,3.90957444980471,-0.0829143086991719,-0.165596679378807,NA,NA,0.337274618679112
"Total",0.11,"sine","TRUE","p",0.00238960415038946,0.0307736693479852,0.318370045140564,0.0114124227520279,NA,0.0579911434627846,0.0181511094016737,NA,0.291736878945224
"Total",0.11,"sine","TRUE","beta",0.717151442134345,0.00726681107859232,-0.214408881973528,15.5678138815785,NA,-0.141807795358107,-15.9570091709417,NA,0.291736878945224
"Total",0.11,"ltr","TRUE","p",0.106160668705607,0.00731797796109199,0.499151807206795,0.139047150303503,NA,0.0971332674074956,0.040140393028785,NA,0.266988246061745
"Total",0.11,"ltr","TRUE","beta",0.707902959589856,0.012352747008268,-0.337895577083728,-19.6408643771037,NA,-0.239440761111299,31.3890599529675,NA,0.266988246061745
"Total",0.11,"dna","TRUE","p",0.000453274266607298,0.0344018442873846,0.353705342309078,4.86292368721583e-07,NA,NA,4.50548387249108e-07,NA,0.28138199505779
"Total",0.11,"dna","TRUE","beta",0.819520737849013,0.00534940597747111,-0.247244345569756,-36.0041630921412,NA,NA,40.2353393555548,NA,0.28138199505779
"Total",0.11,"rc","TRUE","p",0.61041017023068,0.61526997492317,0.377069782519626,0.00229555731044881,0.946994683049139,0.00454767326895778,0.00258459267786651,0.00492993481949136,0.209834892075326
"Total",0.11,"rc","TRUE","beta",0.192793205614945,0.00780361641555153,0.520786058627235,-1645.06475824385,-0.00165427739625414,57.2190020386582,1858.08355157925,-66.2743008719606,0.209834892075326
"Mammalia",0.11,"total","TRUE","p",0.413325987875682,0.0388659650086155,NA,0.027098154237459,NA,0.0147136937571795,NA,NA,0.200388593106114
"Mammalia",0.11,"total","TRUE","beta",-0.456910647175269,0.0457816724618919,NA,3.30262731886671,NA,-0.144748239560632,NA,NA,0.200388593106114
"Mammalia",0.11,"line","FALSE","p",0.0267364502648647,0.0501633037372732,0.0138131914494513,0.0226013307989711,0.0395586166384855,0.0901908788779709,0.0142934392873739,0.0637905654851601,0.140298199603507
"Mammalia",0.11,"line","FALSE","beta",-7.62703387391455,0.284846344561756,11.7166054015577,29.921058478169,-0.404574464305725,-1.02710287597831,-43.2796474718719,1.46462415824765,0.140298199603507
"Mammalia",0.11,"sine","FALSE","p",0.0187882202362362,0.0283303188443798,0.0245393710926459,0.0564439065667443,0.0248931881346817,0.0346603035613766,0.0492104890397104,0.0321090094324791,0.124702027746586
"Mammalia",0.11,"sine","FALSE","beta",6.79687013917865,-0.225238571037008,-8.06910306818477,-83.7342697022566,0.291095881645818,3.48258147110355,105.957350049195,-4.3952304628833,0.124702027746586
"Mammalia",0.11,"ltr","TRUE","p",0.079121179165649,0.0145404827056694,0.0106153385181705,NA,0.00927243853069365,NA,NA,NA,0.211644078613903
"Mammalia",0.11,"ltr","TRUE","beta",-1.66558056758913,0.103690305348615,3.43573579231173,NA,-0.158185304013592,NA,NA,NA,0.211644078613903
"Mammalia",0.11,"dna","FALSE","p",0.319894071215917,NA,0.914654831959781,0.0678262924413245,NA,NA,0.129482156645882,NA,0.0891648070898653
"Mammalia",0.11,"dna","FALSE","beta",0.785037961490021,NA,-0.127788240740523,-52.0686944263083,NA,NA,60.8946934615162,NA,0.0891648070898653
"Mammalia",0.11,"rc","FALSE","p",0.000934699164895899,0.00190111443164619,0.00169471876191003,0.00114260433660774,0.00202753410761258,0.00155966946176541,0.00136903425245242,0.00171093653548493,0.241277707981538
"Mammalia",0.11,"rc","FALSE","beta",12.5822902020581,-0.503573151587641,-21.5694620565339,-109439.557192619,0.907099614978638,4811.26139231535,190500.59553748,-8471.21663036497,0.241277707981538
"Actinopterygii",0.11,"total","FALSE","p",0.0245122137045385,0.006915953299224,0.0178726591958358,0.0275572571514516,0.00769675297837363,0.0528158027644668,0.0945337259683247,NA,0.286995983047638
"Actinopterygii",0.11,"total","FALSE","beta",-11.5887498955344,0.59190631921848,15.2863714377212,-10.8037027109765,-0.734367011980829,0.125199715283709,9.30169245987726,NA,0.286995983047638
"Actinopterygii",0.11,"line","FALSE","p",0.173607207117376,0.105501750664295,0.117701199644075,NA,0.120408677523914,NA,NA,NA,0.120448451750273
"Actinopterygii",0.11,"line","FALSE","beta",-3.56896112799791,0.162059972665157,4.60773953235506,NA,-0.173898186250258,NA,NA,NA,0.120448451750273
"Actinopterygii",0.11,"sine","FALSE","p",0.0718035423790813,0.06406290815784,0.0641729015495787,0.150165524213487,0.0651831053755412,0.144060616752039,0.15799353696393,0.148596571416096,0.216511651586962
"Actinopterygii",0.11,"sine","FALSE","beta",-19.4626980625695,0.815348489581247,22.181513197244,1663.361249795,-0.897592369514551,-68.4018696577619,-1830.29224188634,75.7475693275341,0.216511651586962
"Actinopterygii",0.11,"ltr","FALSE","p",0.108956068693133,0.101012550448644,0.103620417314595,0.168394451963203,0.113842773903034,0.157342055653751,0.179140642386068,0.167046671084143,0.165468778612399
"Actinopterygii",0.11,"ltr","FALSE","beta",-12.5300759734242,0.554104603754709,15.6018344516643,430.195719109683,-0.655336091009436,-18.954382195883,-514.623836327951,22.77948787249,0.165468778612399
"Actinopterygii",0.11,"dna","FALSE","p",2.6287001070128e-06,0.0827372011450735,NA,NA,NA,NA,NA,NA,0.0668534758292398
"Actinopterygii",0.11,"dna","FALSE","beta",0.546116725384846,0.00683213781380741,NA,NA,NA,NA,NA,NA,0.0668534758292398
"Actinopterygii",0.11,"rc","FALSE","p",2.78863907448286e-06,0.0349529795551238,NA,0.113065517904286,NA,NA,NA,NA,0.120379020397689
"Actinopterygii",0.11,"rc","FALSE","beta",0.537204791316089,0.00854886665165786,NA,-9.10506217928281,NA,NA,NA,NA,0.120379020397689
"Sauria",0.11,"total","FALSE","p",0.00304224970563491,NA,0.084730333365023,0.085121342235596,NA,NA,NA,NA,0.0887963948620638
"Sauria",0.11,"total","FALSE","beta",1.66219276483085,NA,-1.25327630367125,0.445068619526091,NA,NA,NA,NA,0.0887963948620638
"Sauria",0.11,"line","FALSE","p",0.518810517658944,0.169397184626323,0.35901049993804,0.10328035232774,0.173519459168465,NA,NA,NA,0.110910936432475
"Sauria",0.11,"line","FALSE","beta",-1.25205176211401,0.078882741649902,2.26324799639248,2.28953358594363,-0.100311507941518,NA,NA,NA,0.110910936432475
"Sauria",0.11,"sine","FALSE","p",7.45097182817292e-28,NA,NA,NA,NA,NA,NA,NA,0
"Sauria",0.11,"sine","FALSE","beta",0.768240957857864,NA,NA,NA,NA,NA,NA,NA,0
"Sauria",0.11,"ltr","FALSE","p",0.0321687213209943,NA,0.171246268316263,0.178049249565772,NA,NA,0.167325932099035,NA,0.055693573849029
"Sauria",0.11,"ltr","FALSE","beta",1.99951146655014,NA,-1.56543493325466,-58.6118391560475,NA,NA,73.1461114084938,NA,0.055693573849029
"Sauria",0.11,"dna","FALSE","p",7.45097182817292e-28,NA,NA,NA,NA,NA,NA,NA,0
"Sauria",0.11,"dna","FALSE","beta",0.768240957857864,NA,NA,NA,NA,NA,NA,NA,0
"Sauria",0.11,"rc","FALSE","p",6.57630007771216e-27,NA,NA,NA,NA,NA,NA,NA,0
"Sauria",0.11,"rc","FALSE","beta",0.774851274821059,NA,NA,NA,NA,NA,NA,NA,0
"Total",0.12,"total","TRUE","p",0.129522471470679,0.0350723846811975,0.0976264720443049,0.0400894582100721,0.0688225467263186,0.00529592566724357,0.0637773882631308,0.0142059814257819,0.330251055622151
"Total",0.12,"total","TRUE","beta",-3.31743671403474,0.149737601622462,4.40458459129729,11.318829172093,-0.16309869608024,-0.513809832168392,-12.3173760372927,0.561839088411347,0.330251055622151
"Total",0.12,"line","TRUE","p",0.0108717530332988,0.000677074858929649,0.00276622985230943,0.000127453814845536,0.0067557016208817,3.17396699055815e-06,NA,NA,0.337274618679112
"Total",0.12,"line","TRUE","beta",-1.95281524302289,0.0868007641626989,2.65832114178508,3.90957444980471,-0.0829143086991719,-0.165596679378807,NA,NA,0.337274618679112
"Total",0.12,"sine","TRUE","p",0.00238960415038946,0.0307736693479852,0.318370045140564,0.0114124227520279,NA,0.0579911434627846,0.0181511094016737,NA,0.291736878945224
"Total",0.12,"sine","TRUE","beta",0.717151442134345,0.00726681107859232,-0.214408881973528,15.5678138815785,NA,-0.141807795358107,-15.9570091709417,NA,0.291736878945224
"Total",0.12,"ltr","TRUE","p",0.106160668705607,0.00731797796109199,0.499151807206795,0.139047150303503,NA,0.0971332674074956,0.040140393028785,NA,0.266988246061745
"Total",0.12,"ltr","TRUE","beta",0.707902959589856,0.012352747008268,-0.337895577083728,-19.6408643771037,NA,-0.239440761111299,31.3890599529675,NA,0.266988246061745
"Total",0.12,"dna","TRUE","p",0.000453274266607298,0.0344018442873846,0.353705342309078,4.86292368721583e-07,NA,NA,4.50548387249108e-07,NA,0.28138199505779
"Total",0.12,"dna","TRUE","beta",0.819520737849013,0.00534940597747111,-0.247244345569756,-36.0041630921412,NA,NA,40.2353393555548,NA,0.28138199505779
"Total",0.12,"rc","TRUE","p",0.61041017023068,0.61526997492317,0.377069782519626,0.00229555731044881,0.946994683049139,0.00454767326895778,0.00258459267786651,0.00492993481949136,0.209834892075326
"Total",0.12,"rc","TRUE","beta",0.192793205614945,0.00780361641555153,0.520786058627235,-1645.06475824385,-0.00165427739625414,57.2190020386582,1858.08355157925,-66.2743008719606,0.209834892075326
"Mammalia",0.12,"total","TRUE","p",0.413325987875682,0.0388659650086155,NA,0.027098154237459,NA,0.0147136937571795,NA,NA,0.200388593106114
"Mammalia",0.12,"total","TRUE","beta",-0.456910647175269,0.0457816724618919,NA,3.30262731886671,NA,-0.144748239560632,NA,NA,0.200388593106114
"Mammalia",0.12,"line","FALSE","p",0.0209239010031116,0.0475378329074329,0.0101869938322116,0.0179901093883974,0.0369191234909049,0.0910129367899716,0.0108602052447782,0.0631281572842855,0.160529532231971
"Mammalia",0.12,"line","FALSE","beta",-7.63256132992812,0.276366600543866,11.743814003073,29.8013338993858,-0.393375103441461,-0.982230058659777,-43.2114296135619,1.40790194989846,0.160529532231971
"Mammalia",0.12,"sine","FALSE","p",0.0237091125203656,0.0269361869864193,0.0297163831480787,0.065517281691018,0.0224851740334855,0.0244456244139542,0.0546208355060214,0.0218538627562557,0.165382906520529
"Mammalia",0.12,"sine","FALSE","beta",6.20454345666643,-0.21545339327838,-7.3964540779984,-76.6241783105466,0.280808072658043,3.52144439287952,98.1323217286787,-4.46517222111276,0.165382906520529
"Mammalia",0.12,"ltr","TRUE","p",0.079121179165649,0.0145404827056694,0.0106153385181705,NA,0.00927243853069365,NA,NA,NA,0.211644078613903
"Mammalia",0.12,"ltr","TRUE","beta",-1.66558056758913,0.103690305348615,3.43573579231173,NA,-0.158185304013592,NA,NA,NA,0.211644078613903
"Mammalia",0.12,"dna","FALSE","p",0.133295351508756,NA,0.563214443595307,0.0301648536593393,NA,NA,0.0618528104441965,NA,0.107263929297581
"Mammalia",0.12,"dna","FALSE","beta",1.16103914961199,NA,-0.672299269961037,-59.9496809116252,NA,NA,72.7453362400739,NA,0.107263929297581
"Mammalia",0.12,"rc","FALSE","p",0.00113199074942383,0.00254986040847543,0.00209472791490736,0.00144716291783098,0.00266793039416417,0.0021873189624188,0.00178906160483564,0.0023832224093811,0.270366205569045
"Mammalia",0.12,"rc","FALSE","beta",11.7969352700066,-0.466351976515968,-20.144670106824,-102136.009568317,0.841345974995158,4441.521039322,177148.582121429,-7820.98542565852,0.270366205569045
"Actinopterygii",0.12,"total","FALSE","p",0.0245122137045385,0.006915953299224,0.0178726591958358,0.0275572571514516,0.00769675297837363,0.0528158027644668,0.0945337259683247,NA,0.286995983047638
"Actinopterygii",0.12,"total","FALSE","beta",-11.5887498955344,0.59190631921848,15.2863714377212,-10.8037027109765,-0.734367011980829,0.125199715283709,9.30169245987726,NA,0.286995983047638
"Actinopterygii",0.12,"line","FALSE","p",0.173607207117376,0.105501750664295,0.117701199644075,NA,0.120408677523914,NA,NA,NA,0.120448451750273
"Actinopterygii",0.12,"line","FALSE","beta",-3.56896112799791,0.162059972665157,4.60773953235506,NA,-0.173898186250258,NA,NA,NA,0.120448451750273
"Actinopterygii",0.12,"sine","FALSE","p",0.0718035423790813,0.06406290815784,0.0641729015495787,0.150165524213487,0.0651831053755412,0.144060616752039,0.15799353696393,0.148596571416096,0.216511651586962
"Actinopterygii",0.12,"sine","FALSE","beta",-19.4626980625695,0.815348489581247,22.181513197244,1663.361249795,-0.897592369514551,-68.4018696577619,-1830.29224188634,75.7475693275341,0.216511651586962
"Actinopterygii",0.12,"ltr","FALSE","p",0.108956068693133,0.101012550448644,0.103620417314595,0.168394451963203,0.113842773903034,0.157342055653751,0.179140642386068,0.167046671084143,0.165468778612399
"Actinopterygii",0.12,"ltr","FALSE","beta",-12.5300759734242,0.554104603754709,15.6018344516643,430.195719109683,-0.655336091009436,-18.954382195883,-514.623836327951,22.77948787249,0.165468778612399
"Actinopterygii",0.12,"dna","FALSE","p",2.6287001070128e-06,0.0827372011450735,NA,NA,NA,NA,NA,NA,0.0668534758292398
"Actinopterygii",0.12,"dna","FALSE","beta",0.546116725384846,0.00683213781380741,NA,NA,NA,NA,NA,NA,0.0668534758292398
"Actinopterygii",0.12,"rc","FALSE","p",2.78863907448286e-06,0.0349529795551238,NA,0.113065517904286,NA,NA,NA,NA,0.120379020397689
"Actinopterygii",0.12,"rc","FALSE","beta",0.537204791316089,0.00854886665165786,NA,-9.10506217928281,NA,NA,NA,NA,0.120379020397689
"Sauria",0.12,"total","FALSE","p",0.00164254399039448,NA,0.0683488181287508,0.101967148928604,NA,NA,NA,NA,0.0924279560228471
"Sauria",0.12,"total","FALSE","beta",1.68045630576713,NA,-1.25344179831802,0.399467776778574,NA,NA,NA,NA,0.0924279560228471
"Sauria",0.12,"line","FALSE","p",1.66313837391737e-28,NA,NA,NA,NA,NA,NA,NA,0
"Sauria",0.12,"line","FALSE","beta",0.779099979819237,NA,NA,NA,NA,NA,NA,NA,0
"Sauria",0.12,"sine","FALSE","p",1.66313837391737e-28,NA,NA,NA,NA,NA,NA,NA,0
"Sauria",0.12,"sine","FALSE","beta",0.779099979819237,NA,NA,NA,NA,NA,NA,NA,0
"Sauria",0.12,"ltr","FALSE","p",1.66313837391737e-28,NA,NA,NA,NA,NA,NA,NA,0
"Sauria",0.12,"ltr","FALSE","beta",0.779099979819237,NA,NA,NA,NA,NA,NA,NA,0
"Sauria",0.12,"dna","FALSE","p",1.66313837391737e-28,NA,NA,NA,NA,NA,NA,NA,0
"Sauria",0.12,"dna","FALSE","beta",0.779099979819237,NA,NA,NA,NA,NA,NA,NA,0
"Sauria",0.12,"rc","FALSE","p",1.2962285937233e-27,NA,NA,NA,NA,NA,NA,NA,0
"Sauria",0.12,"rc","FALSE","beta",0.786384781565431,NA,NA,NA,NA,NA,NA,NA,0
"Total",0.13,"total","TRUE","p",0.129522471470679,0.0350723846811975,0.0976264720443049,0.0400894582100721,0.0688225467263186,0.00529592566724357,0.0637773882631308,0.0142059814257819,0.330251055622151
"Total",0.13,"total","TRUE","beta",-3.31743671403474,0.149737601622462,4.40458459129729,11.318829172093,-0.16309869608024,-0.513809832168392,-12.3173760372927,0.561839088411347,0.330251055622151
"Total",0.13,"line","TRUE","p",0.0108717530332988,0.000677074858929649,0.00276622985230943,0.000127453814845536,0.0067557016208817,3.17396699055815e-06,NA,NA,0.337274618679112
"Total",0.13,"line","TRUE","beta",-1.95281524302289,0.0868007641626989,2.65832114178508,3.90957444980471,-0.0829143086991719,-0.165596679378807,NA,NA,0.337274618679112
"Total",0.13,"sine","TRUE","p",0.00238960415038946,0.0307736693479852,0.318370045140564,0.0114124227520279,NA,0.0579911434627846,0.0181511094016737,NA,0.291736878945224
"Total",0.13,"sine","TRUE","beta",0.717151442134345,0.00726681107859232,-0.214408881973528,15.5678138815785,NA,-0.141807795358107,-15.9570091709417,NA,0.291736878945224
"Total",0.13,"ltr","TRUE","p",0.106160668705607,0.00731797796109199,0.499151807206795,0.139047150303503,NA,0.0971332674074956,0.040140393028785,NA,0.266988246061745
"Total",0.13,"ltr","TRUE","beta",0.707902959589856,0.012352747008268,-0.337895577083728,-19.6408643771037,NA,-0.239440761111299,31.3890599529675,NA,0.266988246061745
"Total",0.13,"dna","TRUE","p",0.000453274266607298,0.0344018442873846,0.353705342309078,4.86292368721583e-07,NA,NA,4.50548387249108e-07,NA,0.28138199505779
"Total",0.13,"dna","TRUE","beta",0.819520737849013,0.00534940597747111,-0.247244345569756,-36.0041630921412,NA,NA,40.2353393555548,NA,0.28138199505779
"Total",0.13,"rc","TRUE","p",0.61041017023068,0.61526997492317,0.377069782519626,0.00229555731044881,0.946994683049139,0.00454767326895778,0.00258459267786651,0.00492993481949136,0.209834892075326
"Total",0.13,"rc","TRUE","beta",0.192793205614945,0.00780361641555153,0.520786058627235,-1645.06475824385,-0.00165427739625414,57.2190020386582,1858.08355157925,-66.2743008719606,0.209834892075326
"Mammalia",0.13,"total","TRUE","p",0.413325987875682,0.0388659650086155,NA,0.027098154237459,NA,0.0147136937571795,NA,NA,0.200388593106114
"Mammalia",0.13,"total","TRUE","beta",-0.456910647175269,0.0457816724618919,NA,3.30262731886671,NA,-0.144748239560632,NA,NA,0.200388593106114
"Mammalia",0.13,"line","FALSE","p",0.0209239010031116,0.0475378329074329,0.0101869938322116,0.0179901093883974,0.0369191234909049,0.0910129367899716,0.0108602052447782,0.0631281572842855,0.160529532231971
"Mammalia",0.13,"line","FALSE","beta",-7.63256132992812,0.276366600543866,11.743814003073,29.8013338993858,-0.393375103441461,-0.982230058659777,-43.2114296135619,1.40790194989846,0.160529532231971
"Mammalia",0.13,"sine","FALSE","p",0.0237091125203656,0.0269361869864193,0.0297163831480787,0.065517281691018,0.0224851740334855,0.0244456244139542,0.0546208355060214,0.0218538627562557,0.165382906520529
"Mammalia",0.13,"sine","FALSE","beta",6.20454345666643,-0.21545339327838,-7.3964540779984,-76.6241783105466,0.280808072658043,3.52144439287952,98.1323217286787,-4.46517222111276,0.165382906520529
"Mammalia",0.13,"ltr","TRUE","p",0.079121179165649,0.0145404827056694,0.0106153385181705,NA,0.00927243853069365,NA,NA,NA,0.211644078613903
"Mammalia",0.13,"ltr","TRUE","beta",-1.66558056758913,0.103690305348615,3.43573579231173,NA,-0.158185304013592,NA,NA,NA,0.211644078613903
"Mammalia",0.13,"dna","FALSE","p",0.133295351508756,NA,0.563214443595307,0.0301648536593393,NA,NA,0.0618528104441965,NA,0.107263929297581
"Mammalia",0.13,"dna","FALSE","beta",1.16103914961199,NA,-0.672299269961037,-59.9496809116252,NA,NA,72.7453362400739,NA,0.107263929297581
"Mammalia",0.13,"rc","FALSE","p",0.00113199074942383,0.00254986040847543,0.00209472791490736,0.00144716291783098,0.00266793039416417,0.0021873189624188,0.00178906160483564,0.0023832224093811,0.270366205569045
"Mammalia",0.13,"rc","FALSE","beta",11.7969352700066,-0.466351976515968,-20.144670106824,-102136.009568317,0.841345974995158,4441.521039322,177148.582121429,-7820.98542565852,0.270366205569045
